source_file,informacion_personal_nombre_y_apellidos,informacion_personal_estado_civil,informacion_personal_regimen_economico_matrimonial,informacion_personal_fecha_eleccion,informacion_personal_fecha_presentacion_credencial,informacion_personal_cargo,informacion_personal_circunscripcion,facebook,instagram,twitter,website,rentas_percibidas_percepciones_salariales,rentas_percibidas_dividendos_y_participaciones,rentas_percibidas_intereses_financieros,rentas_percibidas_otras_rentas,irpf_cantidad_pagada,bienes_patrimoniales_inmuebles_urbanos,bienes_patrimoniales_inmuebles_rusticos,bienes_patrimoniales_bienes_sociedades_no_cotizadas,depositos_y_cuentas_cuentas,otros_bienes_y_derechos_deuda_publica_y_valores,otros_bienes_y_derechos_acciones_y_participaciones,otros_bienes_y_derechos_sociedades_participadas_mas_5_por_ciento,vehiculos,otros_bienes_no_declarados_anteriormente,deudas_y_obligaciones,observaciones,deputy_id,photo_path,logo_path,hemiciclo_path,name_slug,scraped_salary
deputy_322_assets_000312_000_e_0001311_20230816.json,LILITH VERSTRYNGE REVUELTA,SOLTERA,,23 DE JULIO DE 2023,16 DE AGOSTO DE 2023,Senador,BARCELONA,,,,,"[{""concepto"": ""REMUNERACIÓN SECRETARIA DE ESTADO"", ""euros"": 55068.79}, {""concepto"": ""REMUNERACIÓN SECRETARIA DE ORGANIZACIÓN DE PODEMOS"", ""euros"": 24692.73}]",[],[],[],24633.54,[],[],[],"[{""tipo"": ""CUENTA CORRIENTE"", ""saldo"": 528.38}]",[],[],[],"[{""fecha_adquisicion"": ""2010"", ""descripcion"": ""CITROEN C1- 1.2 PURE TECH 82 CITY EDITION 5 P""}]",[],[],,322,fotos_diputados\deputy_322.jpg,Logo_partidos\deputy_0322.jpg,,lilith-verstrynge-revuelta,72247.7
deputy_322_assets_000312_002_e_0075734_20250711.json,LILITH VERSTRYNGE REVUELTA,SOLTERA,,23 JULIO 2023,16 AGOSTO 2023,Diputado,,,,,,"[{""procedencia"": ""REMUNERACIÓN POR ARTÍCULOS CON EL DIARIO EL PAÍS"", ""concepto"": ""REMUNERACIÓN POR ARTÍCULOS CON EL DIARIO EL PAÍS"", ""euros"": 1680}, {""procedencia"": ""REMUNERACIÓN POR ARTÍCULOS CON EL DIARIO LE MONDE DIPLOMATIQUE"", ""concepto"": ""REMUNERACIÓN POR ARTÍCULOS CON EL DIARIO LE MONDE DIPLOMATIQUE"", ""euros"": ""NO EN EL EJERCICIO 2024""}]",[],[],[],0.0,[],[],[],"[{""tipo"": ""CUENTA CORRIENTE"", ""saldo"": 637.79}]",[],[],[],"[{""fecha_adquisicion"": ""2010"", ""descripcion"": ""CITROEN C1-1.2 PURE TECH 82 CITY EDITION 5 P""}]",[],[],"Desde 2025, formo parte de la dirección de la ONG francesa Bibliothèques Sans Frontières en España, no recibo remuneración por ello. Las actividades incluidas en este formulario comenzaron a desarrollarse meses después (a partir del 3 de octubre de 2024) de haber dejado el escaño.",322,fotos_diputados\deputy_322.jpg,Logo_partidos\deputy_0322.jpg,,lilith-verstrynge-revuelta,72247.7
deputy_323_assets_000308_000_e_0001293_20230816.json,MIGUEL ÁNGEL PANIAGUA NÚÑEZ,DIVORCIADO,,23/07/2023,16/08/2023,Diputado,,https://www.facebook.com/miguelangelpaniaguanunez,https://www.instagram.com/miguelangelpaniaguanunez/,https://twitter.com/mapaniagua,,[],"[{""concepto"": ""ACCIONES CAJAMAR"", ""euros"": 3.41}]","[{""concepto"": ""ALQUILER DE VIVIENDA AL 50%"", ""euros"": 2754.0}]",[],11308.22,"[{""clase"": ""PISO"", ""situacion"": ""PALENCIA"", ""fecha_adquisicion"": ""29-12-2012"", ""derecho"": ""PLENO DOMINIO"", ""titulo_adquisicion"": ""DONACIÓN""}, {""clase"": ""PLAZA DE APARCAMIENTO"", ""situacion"": ""PALENCIA"", ""fecha_adquisicion"": ""09-01-2007"", ""derecho"": ""PLENO DOMINIO"", ""titulo_adquisicion"": ""COMPRAVENTA""}, {""clase"": ""PISO"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""18-11-2008"", ""derecho"": ""PRIVATIVO"", ""titulo_adquisicion"": ""SIN COMPRAVENTA""}]",[],[],"[{""tipo"": ""SALDO EN CUENTAS CORRIENTES"", ""saldo"": 42738.08}]",[],"[{""descripcion"": ""ACCIONES CAJAMAR"", ""valor"": 1037.0}]",[],"[{""fecha_adquisicion"": ""26-09-2019"", ""descripcion"": ""FORD FOCUS""}, {""fecha_adquisicion"": ""07-11-2022"", ""descripcion"": ""VESPA LXV 125""}]","[{""descripcion"": ""PLAN DE PENSIONES"", ""valor"": null}, {""descripcion"": ""PRESTAMO A PERSONA FÍSICA"", ""valor"": 64991.68}, {""descripcion"": ""PRESTAMO A PERSONA FÍSICA"", ""valor"": 20000.0}]","[{""descripcion"": ""PRESTAMO HIPOTECARIO EN BANKINTER"", ""fecha_concesion"": ""07-10-2022"", ""importe_concedido"": 185000.0, ""saldo_pendiente"": 176816.78}, {""descripcion"": ""PRESTAMO HIPOTECARIO EN UNICAJA"", ""fecha_concesion"": ""18-07-2005"", ""importe_concedido"": 220500.0, ""saldo_pendiente"": 131581.85}, {""descripcion"": ""PRESTAMO A PERSONA FISICA"", ""fecha_concesion"": ""17-06-2019"", ""importe_concedido"": 60000.0, ""saldo_pendiente"": 10000.0}, {""descripcion"": ""PRESTAMO PERSONAL EN BANKINTER"", ""fecha_concesion"": ""15-03-2023"", ""importe_concedido"": 34200.0, ""saldo_pendiente"": 33145.5}, {""descripcion"": ""PRESTAMO PERSONAL EN CAJAMAR"", ""fecha_concesion"": ""27-11-2020"", ""importe_concedido"": 30000.0, ""saldo_pendiente"": 3511.71}, {""descripcion"": ""PRESTAMO PERSONAL EN BANKINTER"", ""fecha_concesion"": ""21-07-2023"", ""importe_concedido"": 15700.0, ""saldo_pendiente"": 15700.0}]",LAS DEUDAS Y DERECHOS A FECHA ACTUAL,323,fotos_diputados\deputy_323.jpg,Logo_partidos\deputy_0323.jpg,hemiciclo\hemi_0323_3701.gif,miguel-angel-paniagua-nunez,91261.66
deputy_324_assets_000314_000_e_0001314_20230816.json,MANUEL COBO VEGA,CASADO,GANANCIALES,23 DE JULIO DE 2023,16 DE AGOSTO DE 2023,Senador,MADRID,,,,,"[{""concepto"": ""GERENTE GRUCOVE S.A."", ""euros"": 31069}, {""concepto"": ""COLABORADOR TV. 6&M PRODUCCIONES Y CONTENIDOS AUDIOVISUALES S.L.U."", ""euros"": 11400}, {""concepto"": ""ARTICULISTA DIARIO AS S.L."", ""euros"": 2658}]","[{""concepto"": ""DIVIDENDOS GRUCOCA INMOBILIARIA S.L."", ""euros"": 73333.3}, {""concepto"": ""DIVIDENDOS ESTACIONES Y ARRENDAMIENTOS S.A."", ""euros"": 24444.45}]","[{""concepto"": ""INTERESES BANCOS"", ""euros"": 135.61}, {""concepto"": ""BENEFICIO VENTA FONDOS"", ""euros"": 535.3}, {""concepto"": ""RENDIMIENTOS INMOBILIARIOS 25% HERMANOS COBO VEGA C.B."", ""euros"": 30135}, {""concepto"": ""ARRENDAMIENTO VIVIENDA (25% PROPIEDAD)"", ""euros"": 6300}, {""concepto"": ""GANANCIA PATRIMONIAL. INTERESES DEMORA AGENCIA TRIBUTARIA"", ""euros"": 144779}]",[],99407.68,"[{""clase"": ""VIVIENDA"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2017"", ""derecho"": ""50% PLENO DOMINIO""}, {""clase"": ""PLAZA DE GARAJE"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2017"", ""derecho"": ""50% PLENO DOMINIO""}, {""clase"": ""PLAZA DE GARAJE"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2021"", ""derecho"": ""50% PLENO DOMINIO""}, {""clase"": ""NAVE INDUSTRIAL"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2021"", ""derecho"": ""25% PLENO DOMINIO (HERENCIA)""}, {""clase"": ""VIVIENDA"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2011"", ""derecho"": ""25% PLENO DOMINIO""}, {""clase"": ""VIVIENDA"", ""situacion"": ""ALMERIA"", ""fecha_adquisicion"": ""2011"", ""derecho"": ""50% PLENO DOMINIO""}, {""clase"": ""CASA"", ""situacion"": ""LEON"", ""fecha_adquisicion"": ""2008"", ""derecho"": ""25% PLENO DOMINIO""}, {""clase"": ""LOCAL"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2021"", ""derecho"": ""25% PLENO DOMINIO (AMBAS HERENCIA)""}, {""clase"": ""2 PLAZAS DE GARAJE"", ""situacion"": ""ALMERIA"", ""fecha_adquisicion"": ""2012"", ""derecho"": ""50% PLENO DOMINIO""}, {""clase"": ""4 FINCAS URBANAS"", ""situacion"": ""LEON"", ""fecha_adquisicion"": ""2021"", ""derecho"": ""25% PLENO DOMINIO (HERENCIA)""}]","[{""clase"": ""13 FINCAS RUSTICAS"", ""situacion"": ""LEON"", ""fecha_adquisicion"": ""2021"", ""derecho"": ""25% PLENO DOMINIO (HERENCIA)""}, {""clase"": ""5 FINCAS RUSTICAS"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2021"", ""derecho"": ""25% PLENO DOMINIO (HERENCIA)""}]","[{""clase"": ""3 LOCALES OFICINAS EN POLIGONO INDUSTRIAL"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2008"", ""derecho"": ""12,48% HERENCIA. GRUCOCA""}, {""clase"": ""LOCAL GAREJE EN POLIGONO INDUSTRIAL"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2008"", ""derecho"": ""12,48% HERENCIA. GRUCOCA""}, {""clase"": ""LOCAL COMERCIAL POLIGONO INDUSTRIAL"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2008"", ""derecho"": ""12,48% HERENCIA. GRUCOCA""}, {""clase"": ""2 VIVIENDAS EN POLIGONO INDUSTRIAL"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2008"", ""derecho"": ""12,48% HERENCIA. GRUCOCA""}, {""clase"": ""NAVE INDUSTRIAL / 8 FINCAS RUSTICAS"", ""situacion"": ""MADRID / MADRID"", ""fecha_adquisicion"": ""2008 /2008"", ""derecho"": ""12,48% HERENCIA. GRUCOCA""}, {""clase"": ""2 NAVES INDUSTRIALES"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2008"", ""derecho"": ""12,5% ESTACIONES Y ARRENDAMIENTOS S.A.""}]","[{""saldo"": 1944473}]","[{""descripcion"": ""LETRAS DEL TESORO A 09/08/2023"", ""valor"": 97860}]","[{""descripcion"": ""PARTICIPACIONES 12,48% DEL CAPITAL SOCIAL GRUCOCA INMOBILIARIA S.L. A 31/12/2022"", ""valor"": 304711}, {""descripcion"": ""ACCIONES 12,50% DEL CAPITAL SOCIAL ESTACIONES Y ARRENDAMIENTOS S.A. A 31/12/2022"", ""valor"": 142554}, {""descripcion"": ""PARTICIPACIONES 0,39% DEL CAPITAL SOCIAL DE BCLEVER S.L.A 31/12/2022"", ""valor"": 6269}, {""descripcion"": ""50% 1.437 ACCIONES TELEFONICA A 09/08/2023"", ""valor"": 2526}]","[{""descripcion"": ""GRUCOVE S.A. PARTICIPADA EN UN 90% POR ESTACIONES Y ARRENDAMIENTOS S.A Y EN UN 10% POR GRUCOCA INMOBILIARIA S.L. VALOR YA INCLUIDO EN AMBAS SOCIEDADES.""}]","[{""fecha_adquisicion"": ""DICIEMBRE 2019"", ""descripcion"": ""50% AUDI Q3""}, {""fecha_adquisicion"": ""SEPTIEMBRE 2017"", ""descripcion"": ""50% AUDI Q2""}]","[{""valor"": 163727}, {""valor"": 94722}]",[],,324,fotos_diputados\deputy_324.jpg,Logo_partidos\deputy_0324.jpg,hemiciclo\hemi_0324_3516.gif,manuel-cobo-vega,82245.38
deputy_325_assets_000309_000_e_0001294_20230816.json,FRANCISCO JAVIER ORTEGA SMITH-MOLINA,CASADO,SEPARACIÓN DE BIENES,23 JULIO 2023,16 AGOSTO 2023,Diputado,MADRID,,,,,"[{""concepto"": ""ACTIVIDADES ECONÓMICAS REALIZADAS Y RENDIMIENTOS OBTENIDOS"", ""euros"": 156443.17}]","[{""concepto"": ""PARTICIPACIÓN EN COMUNIDAD DE BIENES"", ""euros"": 7591.28}]","[{""concepto"": ""INTERESES DE CUENTAS, DEPÓSITOS Y DE ACTIVOS FINANCIEROS EN GENERAL"", ""euros"": 0.01}]",[],9642.6,"[{""clase"": ""VIVIENDA"", ""situacion"": ""SOTO DEL REAL"", ""fecha_adquisicion"": ""JUNIO 2021"", ""derecho"": ""50% POR COMPRAVENTA""}, {""clase"": ""VIVIENDA"", ""situacion"": ""CASTROPOL"", ""fecha_adquisicion"": ""DICIEMBRE 2019"", ""derecho"": ""25% POR HERENCIA""}, {""clase"": ""VIVIENDA"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""DICIEMBRE 2011"", ""derecho"": ""100% DONACIÓN""}, {""clase"": ""VIVIENDA"", ""situacion"": ""TOLEDO"", ""fecha_adquisicion"": ""JULIO 2000"", ""derecho"": ""12.50% POR HERENCIA""}, {""clase"": ""SOLAR"", ""situacion"": ""CASTROPOL"", ""fecha_adquisicion"": ""ENERO 1998"", ""derecho"": ""16.66% POR COMPRAVENTA""}, {""clase"": ""VIVIENDA"", ""situacion"": ""CASTROPOL"", ""fecha_adquisicion"": ""ABRIL 2003"", ""derecho"": ""100% COMPRAVENTA""}]",[],[],"[{""tipo"": ""5 CUENTAS CORRIENTES"", ""saldo"": 91370}]",[],[],[],"[{""fecha_adquisicion"": ""Marzo/2021"", ""descripcion"": ""Mitsubishi Outlander""}, {""fecha_adquisicion"": ""Noviembre/1965"", ""descripcion"": ""Opel Rekord Olympia""}]",[],[],"Clase y características: SOLAR Situación: Castropol (Asturias) Fecha de adquisición: Diciembre 2019 Derecho sobre el bien y Título de adquisición: 1,4%. POR HERENCIA Clase y características: SOLAR Situación: Castropol (Asturias) Fecha de adquisición: Julio 2000 Derecho sobre el bien y Título de adquisición: 8%. POR HERENCIA Clase y características: SOLAR Situación: Castropol (Asturias) Fecha de adquisición: Enero 2016 Derecho sobre el bien y Título de adquisición: 50%. POR COMPRAVENTA Clase y características: SOLAR Situación: Castropol (Asturias) Fecha de adquisición: Diciembre 2019 Derecho sobre el bien y Título de adquisición: 8,33%. POR HERENCIA Clase y características: LOCAL Situación: Madrid Fecha de adquisición: Julio 2000 Derecho sobre el bien y Título de adquisición: 25%. POR HERENCIA",325,fotos_diputados\deputy_325.jpg,Logo_partidos\deputy_0325.jpg,hemiciclo\hemi_0325_3302.gif,francisco-javier-ortega-smith-molina,117969.25
deputy_325_assets_000309_001_e_0050658_20241204.json,JAVIER ORTEGA SMITH-MOLINA,CASADO,SEPARACIÓN DE BIENES,23 DE JULIO 2023,16 DE AGOSTO DE 2023,Senador,MADRID,,,,,"[{""concepto"": ""ACTIVIDADES ECONÓMICAS REALIZADAS Y RENDIMIENTOS OBTENIDOS"", ""euros"": ""147.039,96""}]","[{""concepto"": ""PARTICIPACIÓN EN COMUNIDADES DE BIENES"", ""euros"": ""7.548,54""}]",[],[],8739.88,"[{""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""CASTROPOL"", ""fecha_adquisicion"": ""DICIEMBRE 2019"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""50% POR HERENCIA""}, {""clase_y_caracteristicas"": ""FINCA"", ""situacion"": ""TOLEDO"", ""fecha_adquisicion"": ""JULIO 2000"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""12,50% POR HERENCIA""}, {""clase_y_caracteristicas"": ""SOLAR"", ""situacion"": ""Castropol (Asturias)"", ""fecha_adquisicion"": ""DICIEMBRE 2019"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""2,8% POR HERENCIA""}, {""clase_y_caracteristicas"": ""ALMACÉN"", ""situacion"": ""Castropol (Asturias)"", ""fecha_adquisicion"": ""DICIEMBRE 2019"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""24,99% POR HERENCIA""}, {""clase_y_caracteristicas"": ""SOLAR"", ""situacion"": ""Castropol (Asturias)"", ""fecha_adquisicion"": ""SEPTIEMBRE 2023"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""25% POR HERENCIA""}, {""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""SEPTIEMBRE 2023"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""12,50% POR HERENCIA""}]",[],[],"[{""descripcion"": ""CINCO CUENTAS CORRIENTES"", ""saldo"": ""149.534,89""}]",[],[],[],[],[],"[{""prestamos"": ""CRÉDITO HIPOTECARIO"", ""fecha_concesion"": ""1 JUNIO 2021"", ""importe_concedido"": ""142.500"", ""saldo_pendiente"": ""123.831,50""}]",,325,fotos_diputados\deputy_325.jpg,Logo_partidos\deputy_0325.jpg,hemiciclo\hemi_0325_3302.gif,javier-ortega-smith-molina,
deputy_326_assets_000307_000_e_0001290_20230816.json,MERITXELL BATET LAMAÑA,DIVORCIADA,,23-07-2023,16-08-2023,Diputado,BARCELONA,,,,,"[{""concepto"": ""Rendimientos del trabajo como Presidenta del Congreso de los Diputados"", ""euros"": null}]","[{""concepto"": ""Arrendamiento vivienda"", ""euros"": ""12.180€""}]",[],[],69799.0,"[{""clase_y_caracteristicas"": ""Vivienda"", ""situacion"": ""Barcelona"", ""fecha_adquisicion"": ""28-11-2004"", ""derecho_sobre_el_bien"": ""Pleno dominio"", ""titulo_adquisicion"": ""Compraventa""}]",[],[],"[{""tipo"": ""Cuenta Corriente"", ""saldo"": ""280.963,76€""}]",[],[],[],[],"[{""descripcion"": ""Plan de Previsión Social de las Cortes Generales"", ""valor"": ""21.049,58€""}, {""descripcion"": ""Plan de Pensiones"", ""valor"": ""33.723,18€""}]","[{""descripcion"": ""Préstamo hipotecario La Caixa"", ""fecha_concesion"": ""23-06-2008"", ""importe_concedido"": ""66.666 €"", ""saldo_pendiente"": ""14.636,04 €""}]","La cantidad relativa al préstamo hipotecario de La Caixa del que soy titular, corresponde al 33%",326,fotos_diputados\deputy_326.jpg,Logo_partidos\deputy_0326.jpg,,meritxell-batet-lamana,236710.04
deputy_326_assets_000307_002_e_0002046_20230929.json,Meritxell Batet Lamaña,,,,,Diputado,,,,,,[],[],[],[],,[],[],[],[],[],[],[],[],[],[],Me remito a mi última declaración presentada el 16 de agosto de 2023,326,fotos_diputados\deputy_326.jpg,Logo_partidos\deputy_0326.jpg,,meritxell-batet-lamana,236710.04
deputy_327_assets_000313_000_e_0001313_20230816.json,aina vidal sáez,soltera,,23 julio 2023,16 agosto 2023,Diputado,barcelona,https://www.facebook.com/aina.vidal,,,,[],[],[],[],28491.78,"[{""clase_y_caracteristicas"": ""piso"", ""situacion"": ""barcelona"", ""fecha_adquisicion"": ""20/10/2017"", ""derecho_sobre_el_bien"": ""propietaria al 50%"", ""titulo_adquisicion"": ""compraventa""}]",[],[],"[{""descripcion"": ""dos cuentas corrientes en entidad bancaria"", ""saldo"": ""11.286,90""}, {""descripcion"": ""dos cuentas corrientes en entidad bancaria"", ""saldo"": ""817,93""}]",[],[],[],[],[],"[{""descripcion"": ""hipoteca por vivienda principal al 50%"", ""acreedor"": ""BBVA"", ""fecha_concesion"": ""20/10/2017"", ""importe_concedido"": ""159.200"", ""saldo_pendiente"": ""137.739.51""}]",,327,fotos_diputados\deputy_327.jpg,Logo_partidos\deputy_0327.jpg,hemiciclo\hemi_0327_2202.gif,aina-vidal-saez,131059.88
deputy_328_assets_000318_000_e_0001338_20230816.json,Gerardo Pisarello Prados,soltero,,23 de julio 2023,16 agosto 2023,Diputado,Barcelona,https://www.facebook.com/GerardoPisarelloPrados/,https://www.instagram.com/g_pisarellop/,https://twitter.com/G_Pisarello,,[],[],[],[],34631.88,"[{""clase_y_caracteristicas"": ""piso"", ""situacion"": ""Barcelona"", ""fecha_adquisicion"": ""01/08/2022"", ""derecho_sobre_el_bien"": ""propiedad el 90%"", ""titulo_adquisicion"": ""compraventa""}]",[],[],"[{""tipo"": ""Cuenta Corriente"", ""saldo"": 56604.87}, {""tipo"": ""Cuenta Corriente"", ""saldo"": 1525.9}, {""tipo"": ""Cuenta a plazo"", ""saldo"": 10000.0}]",[],[],[],[],[],"[{""descripcion"": ""hipoteca por vivienda principal al 50%"", ""acreedor"": ""Caja de Ingenieros"", ""fecha_concesion"": ""20/10/2021"", ""importe_concedido"": 175000.0, ""saldo_pendiente"": 161437.47}]",,328,fotos_diputados\deputy_328.jpg,Logo_partidos\deputy_0328.jpg,hemiciclo\hemi_0328_6.gif,gerardo-pisarello-prados,136819.2
deputy_329_assets_000322_000_e_0001352_20230816.json,ELOI BADIA CASAS,SOLTERO,,23 DE JULIO DE 2023,16 DE AGOSTO DE 2023,Diputado,BARCELONA,,https://www.instagram.com/eloi_badia/,https://twitter.com/eloibadia,,"[{""concepto"": ""SUELDO COMO CONCEJAL DEL AYUNTAMIENTO DE BARCELONA"", ""euros"": 84532}]",[],[],[],22946.32,"[{""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""GIRONA"", ""fecha_adquisicion"": ""DICIEMBRE 2020"", ""derecho_sobre_el_bien"": ""COMPRAVENTA Y PLENO DOMINIO AL 50%""}]",[],[],"[{""saldo"": 21000}]",[],[],[],[],[],"[{""prestamo"": ""HIPOTECA DEL BBVA"", ""fecha_concesion"": ""03/11/2020"", ""importe_concedido"": 244000, ""saldo_pendiente"": 215408.37}]",LA HIPOTECA ES AL 50% CON MI PAREJA,329,fotos_diputados\deputy_329.jpg,Logo_partidos\deputy_0329.jpg,hemiciclo\hemi_0329_2404.gif,eloi-badia-casas,91261.66
deputy_330_assets_000326_000_e_0001367_20230816.json,GALA PIN FERRANDO,SOLTERA,,23/07/23,16/08/2023,Diputado,BÁRCELONA,,,,,"[{""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}, {""concepto"": null, ""euros"": 17833.17}]",[],[],[],2064.53,[],[],[],"[{""tipo"": ""CUENTAS CORRIENTES"", ""saldo"": 19430}]",[],[],[],[],[],[],,330,fotos_diputados\deputy_330.jpg,Logo_partidos\deputy_0330.jpg,,gala-pin-ferrando,91261.66
deputy_330_assets_000326_001_e_0010608_20240206.json,GALA PIN FERRANDO,SOLTERA,,23/07/23,16/08/23,Diputado,Barcelona,,,,,[],[],[],[],,"[{""clase_y_caracteristicas"": ""VIVIENDA URBANA (PISO) DE 82m"", ""situacion"": ""Barcelona"", ""fecha_adquisicion"": ""02 de febrero de 2024"", ""derecho_sobre_el_bien"": ""100% PLENO DOMINIO"", ""titulo_adquisicion"": ""COMPRAVENTA""}]",[],[],[],[],[],[],[],[],"[{""descripcion"": ""PRESTAMO HIPOTECARIO CON IMAGIN DE CAIXABANK"", ""fecha_concesion"": ""02/02/2024"", ""importe_concedido"": 147000, ""saldo_pendiente"": 147000}]","Sin cambios en lo no especificado respecto de la declaracion inicial, presentada el 16 de agosto de 2023. En relacion con la compraventa de la vivienda especificada en el apartado correspondiente su precio ha sido de 210.000 euros y sera destinada a vivienda habitual.",330,fotos_diputados\deputy_330.jpg,Logo_partidos\deputy_0330.jpg,,gala-pin-ferrando,91261.66
deputy_330_assets_000326_002_e_0056351_20250213.json,GALA PIN FERRANDO,SOLTERA,,23/07/2023,16/08/2023,Diputado,BARCELONA,,,,,[],[],[],[],5201.89,[],[],[],"[{""saldo"": 36000}]",[],[],[],[],[],[],"Sin cambios en lo no especificado respecto de la modificación de la declaración inicial, presentada el 6 de febrero de 2024. Respecto a los depósitos en cuentas corrientes, 9.500 euros de lo señalado corresponden a una cuenta de mi hijo con aportaciones familiares.",330,fotos_diputados\deputy_330.jpg,Logo_partidos\deputy_0330.jpg,,gala-pin-ferrando,91261.66
deputy_331_assets_000351_000_e_0001785_20230919.json,CARINA MEJÍAS SÁNCHEZ,CASADA,GANANCIALES,23 de JULIO de 2023,16 de AGOSTO de 2023,Diputado,BARCELONA,,,https://twitter.com/carinamejias,,"[{""concepto"": ""RENDIMIENTO NETO POR ACTIVIDADES DE CONSULTORÍA JURÍDICA Y EMPRESARIAL"", ""euros"": ""45.789,61€/año según IRPF 2022""}]","[{""concepto"": ""RENDIMIENTOS DE CAPITAL INMOBILIARIO"", ""euros"": ""1.429,70 €""}]","[{""concepto"": ""RENDIMIENTOS DE CAPITAL MOBILIARIO"", ""euros"": ""820,49 €""}]","[{""concepto"": ""Plan de Previsión asegurado"", ""euros"": ""3.1113,77 €""}, {""concepto"": ""Universal vida y pensión"", ""euros"": ""1.700€""}]",10757.81,"[{""clase"": ""Vivienda"", ""situacion"": ""Barcelona"", ""fecha_adquisicion"": ""2007"", ""derecho"": ""Propiedad 50%"", ""titulo"": ""Hipoteca""}, {""clase"": ""Vivienda"", ""situacion"": ""Barcelona"", ""fecha_adquisicion"": ""2018"", ""derecho"": ""Propiedad 33%"", ""titulo"": ""Herencia""}, {""clase"": ""Apartamento"", ""situacion"": ""Castell d'Aro -Girona"", ""fecha_adquisicion"": ""2019"", ""derecho"": ""Propiedad 50%"", ""titulo"": ""Hipoteca""}, {""clase"": ""Apartamento"", ""situacion"": ""Aratores Huesca"", ""fecha_adquisicion"": ""2022"", ""derecho"": ""Propiedad 50%"", ""titulo"": ""Herencia""}]",[],[],"[{""tipo"": ""Cuentas corrientes"", ""saldo"": ""45.302,72 €""}, {""tipo"": ""Plan de pensiones"", ""saldo"": ""45.514,96 €""}, {""tipo"": ""Seguro Universal vida y pensión"", ""saldo"": ""27.259,88 €""}]","[{""descripcion"": ""ACCIONES SANTANDER"", ""valor"": ""2.989,91 €""}, {""descripcion"": ""ACCIONES TELEFÓNICA"", ""valor"": ""1.342,18 €""}]",[],[],"[{""fecha_adquisicion"": ""2018"", ""descripcion"": ""MERCEDES BENZ CLASE A 180 D""}]",[],"[{""descripcion"": ""HIPOTECA VIVIENDA HABITUAL"", ""fecha_concesion"": ""15/11/2007"", ""importe_concedido"": ""320.000 €"", ""saldo_pendiente"": ""138.648,41 €""}, {""descripcion"": ""HIPOTECA APARTAMENTO"", ""fecha_concesion"": ""21/05/2021"", ""importe_concedido"": ""140.000,00 €"", ""saldo_pendiente"": ""122.568,71 €""}]",,331,fotos_diputados\deputy_331.jpg,Logo_partidos\deputy_0331.jpg,hemiciclo\hemi_0331_2703.gif,carina-mejias-sanchez,91261.66
