LEGISLATURA,ARCHIVO_FUENTE,NOMBRE_Y_APELLIDOS,ESTADO_CIVIL,REGIMEN_ECONOMICO_MATRIMONIAL,FECHA_ELECCION_PARLAMENTARIO,FECHA_PRESENTACION_CREDENCIAL_CAMARA,CARGO,CIRCUNSCRIPCION,RENTAS_NUM_PERCEPCIONES_SALARIALES,RENTAS_TOTAL_SALARIALES,RENTAS_DETALLE_SALARIALES,RENTAS_NUM_DIVIDENDOS,RENTAS_TOTAL_DIVIDENDOS,RENTAS_DETALLE_DIVIDENDOS,RENTAS_NUM_INTERESES,RENTAS_TOTAL_INTERESES,RENTAS_DETALLE_INTERESES,RENTAS_NUM_OTRAS,RENTAS_TOTAL_OTRAS,RENTAS_DETALLE_OTRAS,CANTIDAD_PAGADA_POR_IRPF,BIENES_NUM_INMUEBLES_URBANOS,BIENES_DETALLE_INMUEBLES_URBANOS,BIENES_NUM_INMUEBLES_RUSTICOS,BIENES_DETALLE_INMUEBLES_RUSTICOS,BIENES_NUM_SOCIEDADES_NO_COTIZADAS,BIENES_DETALLE_SOCIEDADES_NO_COTIZADAS,DEPOSITOS_NUM_CUENTAS,DEPOSITOS_SALDO_TOTAL,DEPOSITOS_DETALLE_CUENTAS,OTROS_BIENES_NUM_DEUDA_PUBLICA,OTROS_BIENES_DETALLE_DEUDA_PUBLICA,OTROS_BIENES_NUM_ACCIONES,OTROS_BIENES_DETALLE_ACCIONES,OTROS_BIENES_NUM_SOCIEDADES_MAS_5PCT,OTROS_BIENES_DETALLE_SOCIEDADES_MAS_5PCT,VEHICULOS_NUM_TOTAL,VEHICULOS_DESCRIPCION,OTROS_NO_DECLARADOS_NUM,OTROS_NO_DECLARADOS_VALOR_TOTAL,OTROS_NO_DECLARADOS_DESCRIPCION,DEUDAS_NUM_TOTAL,DEUDAS_IMPORTE_CONCEDIDO_TOTAL,DEUDAS_SALDO_PENDIENTE_TOTAL,DEUDAS_DESCRIPCION_ACREEDOR,OBSERVACIONES,TOTAL_INGRESOS_DECLARADOS,TOTAL_ACTIVOS_LIQUIDOS,POSICION_NETA_LIQUIDA,depositos_saldo_total_directo,num_otros_bienes_derechos,otros_bienes_derechos_detalle
XIV,deputy_106_assets_000093_000_e_0000315_20191121.json,MARIA DE LA O REDONDO CALVILLO,CASADA,BIENES GANANCIALES,10 NOVIEMBRE 2019,21 NOVIEMBRE 2019,Diputado,CORDOBA,3,57196.42,"concepto:INDEMNIZACIÓN POR ASISTENCIA EN AYUNTAMIENTO DE LUCENA; euros:12363.4 | concepto:INDEMNIZACION POR ASISTENCIA CONSEJO DE ADMINISTRACION DE AGUAS DE LUCENA, S.L.; euros:3732.4 | concepto:RETRIBUCIONES PARLAMENTO DE ANDALUCIA; euros:41100.62",0,0.0,,0,0.0,,0,0.0,,,2,clase:PISO; situacion:LUCENA; fecha_adquisicion:21/01/2002; derecho:PLENO DOMINIO; titulo:COMPRAVENTA | clase:LOCAL COMERCIAL; situacion:LUCENA; fecha_adquisicion:02/11/2010; derecho:PLENO DOMINIO; titulo:ADJUDICACIÓN EN SUBASTA,0,,0,,1,5981.0,tipo:CUENTAS CORRIENTES; saldo:5981.0,0,,1,"descripcion:25.36% ACCIONES DE FARECOR MORTEROS,S.L. % SOBRE CAPITAL SOCIAL; valor:181085.61",0,,2,fecha_adquisicion:01/08/2011; descripcion:OPEL INSIGNIA GRAN TOURER | fecha_adquisicion:12/08/2015; descripcion:BMW SERIE 2,0,0.0,,1,160000.0,94841.92,descripcion:PRESTAMO HIPOTECARIO UNICAJA; fecha_concesion:09-06-2004; importe_concedido:160000; saldo_pendiente:94841.92,,57196.42,5981.0,-88860.92,,,
XIV,deputy_106_assets_000093_002_e_0275598_20230731.json,MARÍA DE LA O REDONDO CALVILLO,CASADA,GANANCIALES,10/NOVIEMBRE/2019,21/11/2019,Diputado,CÓRDOBA,2,0.0,"procedencia:LAS DEL CONGRESO DE LOS DIPUTADOS; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones | procedencia:LAS DEL AYUNTAMIENTO DE LUCENA; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones",0,0.0,,0,0.0,,0,0.0,,21933.69,7,"clase:PISO; situacion:LUCENA (CÓRDOBA); fecha_adquisicion:2000; derecho:GANANCIAL | clase:LOCAL COMERCIAL; situacion:CÓRDOBA; fecha_adquisicion:2011; derecho:GANANCIAL | clase:CASA; situacion:CÓRDOBA; fecha_adquisicion:2021; derecho:GANANCIAL | clase:CASA; situacion:CÓRDOBA; fecha_adquisicion:2022; derecho:HERENCIA 14'29% | clase:PISO; situacion:MÁLAGA; fecha_adquisicion:2022; derecho:HERENCIA 8'33 | clase:PARKING; situacion:CÓRDOBA; fecha_adquisicion:2022; derecho:HERENCIA 4,76 | clase:PARKING; situacion:CÓRDOBA; fecha_adquisicion:2022; derecho:HERENCIA 4,76",0,,1,clase:NAVE INDUSTRIAL; situacion:CÓRDOBA; fecha_adquisicion:2022; derecho:COMPRAVENTA CC DE BIENES,1,19586199.0,tipo:PLAZO FIJO; saldo:195861.99,0,,0,,3,"nombre:FARECOR MORTEROS, S.L. | nombre:ENLUFIVE, S.L. | nombre:TKZ, S.L.",2,fecha_adquisicion:2010; descripcion:OPEL GRAN TOURER | fecha_adquisicion:2015; descripcion:BMW 5+2,1,259996.0,descripcion:PLAN PENSIONES; valor:2599.96,2,400000.0,293601.0,descripcion:PRESTAMO HIPOTECARIO CAJASUR; fecha_concesion:24/09/21; importe_concedido:240000; saldo_pendiente:219753 | descripcion:PRESTAMO HIPOTECARIO UNICAJA; fecha_concesion:09/06/04; importe_concedido:160000; saldo_pendiente:73848,,0.0,19846195.0,19552594.0,,,
XIV,deputy_107_assets_000094_000_e_0000318_20191121.json,RAFAELA CRESPÍN RUBIO,CASADA,SEPARACIÓN DE BIENES,10 DE NOVIEMBRE DE 2019,21 DE NOVIEMBRE DE 2019,Diputado,,1,39826.08,concepto:SALARIO PROCEDENTE ORGANIZACIÓN PSOE; euros:39826.08,0,0.0,,0,0.0,,0,0.0,,13018.08,1,clase:VIVIENDA; situacion:CÓRDOBA; fecha_adquisicion:2000; derecho:PLENO DOMINIO; titulo:COMPRAVENTA,0,,0,,1,3900.0,tipo:CUENTA BANCARIA; saldo:3900,0,,0,,0,,0,,2,400.0,descripcion:MICROCRÉDITO AL PSOE (ABRIL 2019); valor:200 | descripcion:MICROCRÉDITO AL PSOE (NOVIEMBRE 2019); valor:200,1,280000.0,240000.0,descripcion:PRESTAMO HIPOTECARIO; fecha_concesion:2008; importe_concedido:280000; saldo_pendiente:240000,,39826.08,4300.0,-235700.0,,,
XIV,deputy_107_assets_000094_002_e_0275681_20230808.json,PARANA CRESEN RUBI,,,,,Diputada,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,La declaración final de bienes y rentas coincide exactamente con la declaración de bienes y rentas cumplimentada al presentar la credencial de Diputada electa de la XV Legislatura.,0.0,0.0,0.0,,,
XIV,deputy_108_assets_000095_000_e_0000320_20191121.json,Óscar Clavell López,Soltero,,10 de noviembre 2019,21 noviembre 2019,Diputado,Castellon,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,3,clase:Vivienda; situacion:La Vall d'Uixo; fecha_adquisicion:26-07-2007; derecho:Pleno Dominio; titulo:Compraventa | clase:Plaza Aparcamiento; situacion:La Vall d'Uixo; fecha_adquisicion:26-07-2007; derecho:Pleno Dominio; titulo:Compraventa | clase:Trastero; situacion:La Vall d'Uixo; fecha_adquisicion:26-07-2007; derecho:Pleno Dominio; titulo:Compraventa,0,,0,,4,389814.76,"descripcion:Cuenta Corriente Banco Sabadell; saldo:97.453,69€ | descripcion:Cuenta de Ahorro Banco Sabadell; saldo:97.453,69€ | descripcion:Plan de Ahorro Banco Sabadell; saldo:97.453,69€ | descripcion:Plan de Pensiones Caser; saldo:97.453,69€",0,,0,,0,,1,"fecha_adquisicion:2014; descripcion:Volkswagen Tiguan, Cilindrada 100ccv",0,0.0,,1,110672.0,68244.73,"descripcion:Prestamo Vivienda Banco Sabadell S.A.; fecha_concesion:26-07-2007; importe_concedido:110.672 €; saldo_pendiente:68.244,73 €",,0.0,389814.76,321570.03,,,
XIV,deputy_108_assets_000095_002_e_0275656_20230804.json,ÓSCAR CLAVEL LÓPEZ,,,,,Diputado,CASTELÓN,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,La declaración final de bienes y rentas coincide exactamente con la declaración de bienes y rentas cumplimentada al presentar la credencial de Diputado electo de la XV Legislatura.,0.0,0.0,0.0,,,
XIV,deputy_109_assets_000096_000_e_0000323_20191121.json,ADRIANA LASTRA FERNÁNDEZ,CASADA,GANANCIALES,ELECCIONES GENERALES DIA 10 DE NOVIEMBRE 2019,21 NOVIEMBRE DE 2019,Diputado,ASTURIAS,0,0.0,,0,0.0,,0,0.0,,0,0.0,,20762.82,3,clase:Piso; situacion:Asturias; fecha_adquisicion:2009; derecho:Pleno Dominio Ganancial; titulo:Compraventa | clase:Plaza de Garaje; situacion:Asturias; fecha_adquisicion:2009; derecho:Pleno Dominio Ganancial; titulo:Compraventa | clase:Trastero; situacion:Asturias; fecha_adquisicion:2009; derecho:Pleno Dominio Ganancial; titulo:Compraventa,1,clase:Inmueble Rústico; situacion:Asturias; fecha_adquisicion:2012; derecho:Privativo; titulo:Herencia Compraventa,0,,1,17507246.0,saldo:175072.46,0,,0,,0,,0,,1,10000.0,descripcion:Microcrédito al PSOE; valor:10000,1,10000000.0,635315.0,descripcion:Préstamo Hipotecario Liberbank; fecha_concesion:08/04/2009; importe_concedido:100000.00; saldo_pendiente:6353.15,,0.0,17517246.0,16881931.0,,,
XIV,deputy_109_assets_000096_001_e_0187258_20220202.json,ADRIANA LASTRA FERNÁNDEZ,CASADA,SEPARACIÓN DE BIENES,ELECCIONES GENERALES DE 10 DE NOVIEMBRE DE 2019,21 DE NOVIEMBRE DE 2019,Diputado,ASTURIAS,0,0.0,,0,0.0,,0,0.0,,1,20762.82,"concepto:OTRAS rentas o percepciones de cualquier clase; euros:20.762,82 €",20762.82,6,clase:Piso; situacion:Asturias; fecha_adquisicion:2009; derecho:Pleno Dominio; titulo:Gananciales/Compraventa | clase:Plaza de Garaje; situacion:Asturias; fecha_adquisicion:2009; derecho:Pleno Dominio; titulo:Gananciales/Compraventa | clase:Trastero; situacion:Asturias; fecha_adquisicion:2009; derecho:Pleno Dominio; titulo:Gananciales/Compraventa | clase:Piso; situacion:Asturias; fecha_adquisicion:2021; derecho:50% Pleno Dominio; titulo:Compraventa | clase:Plaza de Garaje; situacion:Asturias; fecha_adquisicion:2021; derecho:50% Pleno Dominio; titulo:Compraventa | clase:Trastero; situacion:Asturias; fecha_adquisicion:2021; derecho:50% Pleno Dominio; titulo:Compraventa,1,clase:Inmueble Rústico; situacion:Asturias; fecha_adquisicion:2012; derecho:50% Privativo; titulo:Herencia Compraventa,0,,1,53985.68,"saldo:53.985,68 €",0,,0,,0,,0,,1,1000.0,descripcion:Microcrédito PSOE; valor:1.000 €,1,180000.0,180000.0,fecha_concesion:17/12/2021; importe_concedido:180.000€; saldo_pendiente:180.000€,,20762.82,54985.68,-125014.32,,,
XIV,deputy_109_assets_000096_001_e_0206485_20220331.json,ADRIANA LASTRA FERNÁNDEZ,CASADA,SEPARACIÓN DE BIENES,ELECCIONES GENERALES DE 10 DE NOVIEMBRE DE 2019,21 DE DICIEMBRE DE 2019,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,20762.82,3,clase:Piso; situacion:Asturias; fecha_adquisicion:2021; derecho:50% Pleno Dominio; titulo:Compraventa | clase:Plaza de garaje; situacion:Asturias; fecha_adquisicion:2021; derecho:50% Pleno Dominio; titulo:Compraventa | clase:Trastero; situacion:Asturias; fecha_adquisicion:2021; derecho:50% Pleno Dominio; titulo:Compraventa,1,clase:Inmueble rústico; situacion:Asturias; fecha_adquisicion:2012; derecho:50% Privativo; titulo:Herencia Compraventa,0,,1,53985.68,saldo:53985.68,0,,0,,0,,0,,1,1000.0,descripcion:Microcrédito PSOE; valor:1000,1,180000.0,48650.0,descripcion:Préstamo hipotecario BBVA; fecha_concesion:17/12/2021; importe_concedido:180000; saldo_pendiente:48650,,0.0,54985.68,6335.68,,,
XIV,deputy_109_assets_000096_002_e_0275676_20230808.json,ADRIANO LASTRO FDEt,,,,,Diputada,ASFURIA,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,La declaración final de bienes y rentas coincide exactamente con la declaración de bienes y rentas cumplimentada al presentar la credencial de Diputada electa de la XV Legislatura.,0.0,0.0,0.0,,,
XIV,deputy_110_assets_000112_000_e_0000362_20191121.json,SEBASTIÁN JESÚS LEDESMA MARTÍN,CASADO,GANANCIALES,10 DE NOVIEMBRE DE 2019,21 DE NOVIEMBRE DE 2019,Diputado,SANTA CRUZ DE TENERIFE,4,53617.100000000006,"procedencia:GRUPO PARTIDO POPULAR CABIDO DE TENERIFE; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:40551.62 | procedencia:CABILDO INSULAR DE TENERIFE; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:11207.0 | procedencia:INSTITUCION FERIAL DE TENERIFE, S.A.; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:807.66 | procedencia:AUDITORIO DE TENERIFE, S.A., SPET TURISMO DE TENERIFE, S.A., ORGANISMO AUTÓNOMO MUSEOS Y CENTROS DE SANTA CRUZ DE TENERIFE; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:1050.82",0,0.0,,0,0.0,,0,0.0,,12315.11,1,clase:VIVIENDA; situacion:SANTA CRUZ DE TENERIFE; fecha_adquisicion:29-01-2007; derecho:60% DOMINIO; titulo:COMPRAVENTA,0,,0,,2,25003.31,tipo:CUENTA CORRIENTE; saldo:11037.04 | tipo:CUENTA AHORRO; saldo:13966.27,0,,0,,0,,1,fecha_adquisicion:28-04-2017; descripcion:VOLKSWAGEN TIGUAN,0,0.0,,2,374000.0,247758.37,descripcion:PRESTAMO HIPOTECARIO LA CAIXA; fecha_concesion:29/01/2007; importe_concedido:350000; saldo_pendiente:229758.37 | descripcion:PRESTAMO PERSONAL; fecha_concesion:28/04/2017; importe_concedido:24000; saldo_pendiente:18000,,53617.100000000006,25003.31,-222755.06,,,
XIV,deputy_110_assets_000112_002_e_0275440_20230629.json,SEBASTIAN JESÚS LEDESMA MARTÍN,CASADO,GANANCIALES,10 DE NOVIEMBRE DE 2019,21 DE NOVIEMBRE DE 2019,Diputado,SANTA CRUZ DE TENERIFE,1,58590.28,procedencia:DIPUTADO NACIONAL; concepto:DIPUTADO NACIONAL; euros:58590.28,0,0.0,,1,0.47,concepto:INTERESES DE CUENTA CORRIENTE; euros:0.47,0,0.0,,1233.0,1,clase:VIVIENDA; situacion:SANTA CRUZ DE TENERIFE; fecha_adquisicion:20/01/2007; derecho:50% DOMINIO; titulo:COMPRAVENTA,0,,0,,1,5492.21,tipo:CUENTA CORRIENTE; saldo:5492.21,0,,0,,0,,1,fecha_adquisicion:28/04/2017; descripcion:VOLKSWAGEN TIGUAN,0,0.0,,2,374000.0,196431.62,descripcion:PRESTAMO HIPOTECARIO LA CAIXA; fecha_concesion:19/01/2007; importe_concedido:350000.0; saldo_pendiente:189373.03 | descripcion:PRESTAMO PERSONAL ADQUISICIÓN DEL VEHÍCULO; fecha_concesion:28/04/2017; importe_concedido:24000.0; saldo_pendiente:7058.59,,58590.75,5492.21,-190939.41,,,
XIV,deputy_111_assets_000102_000_e_0000334_20191121.json,Ana María Zurita Expósito,Casada,Separación de bienes,10 de noviembre de 2019,21 de noviembre de 2019,Diputado,Provincia de Santa Cruz de Tenerife,3,14149.22,procedencia:Cabildo Insular de Tenerife; concepto:Percepciones netas de tipo salarial; euros:4188.0 | procedencia:Gerencia Municipal de Urbanismo; concepto:atraso trienios; euros:8855.37 | procedencia:Gerencia Municipal de Urbanismo; concepto:atraso Consejo Rector; euros:1105.85,1,44.69,procedencia:Hermandad Nacional de Arquitectos Superiores; concepto:Dividendos y participación en beneficios; euros:44.69,1,15.81,procedencia:Arquia Bank; concepto:Intereses o rendimientos de cuentas; euros:15.81,0,0.0,,19772.21,2,clase:Vivienda Unifamiliar; situacion:San Cristóbal de La Laguna; fecha_adquisicion:Febrero 2002; derecho:Pleno Domicio División gananciales | clase:Piso-Vivienda; situacion:Madrid; fecha_adquisicion:Septiembre 2019; derecho:Titularidad 50% Compraventa,0,,0,,1,9620.0,descripcion:Tres cuentas corrientes en dos entidades bancarias; saldo:9620.0,3,descripcion:Fondo SSP Plan de Pensiones; valor:44096.0 | descripcion:Participación en Zoc Arquitectos; valor:5035.0 | descripcion:Participación en CdB; valor:1345.0,0,,0,,1,fecha_adquisicion:Junio 2018; descripcion:Vehículo AUDI Q-5 3.0 TDI,0,0.0,,1,237500.0,236500.0,descripcion:Prestamo hipotecario - Banco de Santander; fecha_concesion:Sept 2019; importe_concedido:237500.0; saldo_pendiente:236500.0,,14209.72,9620.0,-226880.0,,,
XIV,deputy_111_assets_000102_002_e_0275495_20230704.json,Ana María Zurita Expósito,Casada,Separación de bienes,10 de noviembre de 2019,21 de noviembre de 2019,Diputado,Provincia de Santa Cruz de Tenerife,2,63453.0,procedencia:Congreso de los Diputados; concepto:Percepciones netas de tipo salarial; euros:62135 | procedencia:Gerencia Municipal de Urbanismo; concepto:Percepciones netas de tipo salarial; euros:1318,0,0.0,,0,0.0,,0,0.0,,19885.74,2,clase:Vivienda Unifamiliar; situacion:San Cristóbal de la Laguna; fecha_adquisicion:Febrero 2002; derecho:Pleno dominio division gananciales | clase:Piso - Vivienda; situacion:Madrid; fecha_adquisicion:Septiembre 2019; derecho:Titularidad 50% Compraventa,0,,0,,1,12350.0,descripcion:Tres cuentas corrientes en dos entidades bancarias; saldo:12350,0,,3,descripcion:Fondo SSP Plan de Pensiones; valor:44096 | descripcion:Participación Zoc Arquitectos; valor:5035 | descripcion:Participación en CdB; valor:1345,0,,1,fecha_adquisicion:Mayo 2021; descripcion:Vehículo Mini Cooper,0,0.0,,1,237500.0,202639.0,fecha_concesion:Sep 2019; importe_concedido:237500; saldo_pendiente:202639,,63453.0,12350.0,-190289.0,,,
XIV,deputy_112_assets_000101_000_e_0000333_20191121.json,MARIA TAMARA RAYA RODRÍGUEZ,DIVORCIADA,,10/11/2019,21/11/2019,Diputado,SANTA CRUZ DE TENERIFE,0,0.0,,0,0.0,,0,0.0,,0,0.0,,8006.28,1,clase:VIVIENDA HABITUAL; situacion:SANTA CRUZ DE TENERIFE; fecha_adquisicion:2009; derecho:PLENO DOMINIO; titulo:COMPRA-VENTA 100%,0,,0,,1,23609.5,tipo:CUENTA CORRIENTE; saldo:23609.5,0,,0,,0,,1,fecha_adquisicion:2017; descripcion:VEHÍCULO MARCA VOLKSWAGEN POLO,1,1000.0,descripcion:MICROCRÉDITO AL PSOE; valor:1000,2,191746.16,143282.59,descripcion:PRESTAMO HIPOTECARIO; fecha_concesion:04/05/2009; importe_concedido:180000; saldo_pendiente:134769.68 | descripcion:PRESTAMO VEHÍCULO; fecha_concesion:05/12/2017; importe_concedido:11746.16; saldo_pendiente:8512.91,,0.0,24609.5,-118673.09,,,
XIV,deputy_112_assets_000101_002_e_0275234_20230613.json,MARIA TAMARA RAYA RODRÍGUEZ,DIVORCIADA,,10 NOVIEMBRE 2019,21 NOVIEMBRE 2019,Diputado,SANTA CRUZ DE TENERIFE,0,0.0,,0,0.0,,0,0.0,,0,0.0,,10813.56,0,,0,,0,,1,29246.84,saldo:29246.84,0,,0,,0,,1,fecha_adquisicion:5/12/2018; descripcion:WOLKSWAGEN POLO,0,0.0,,1,180000.0,97870.55,importe_concedido:180000; saldo_pendiente:97870.55,,0.0,29246.84,-68623.71,,,
XIV,deputy_113_assets_000103_000_e_0000338_20191121.json,MARIA TERESA ANGULO ROMERO,CASADA,SEPARACIÓN DE BIENES,10 de Noviembre de 2019,21 de Noviembre de 2019,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,15517.43,3,situacion:Badajoz; fecha_adquisicion:31/10/2000 | situacion:Badajoz; fecha_adquisicion:14/07/2005 | situacion:Huelva; fecha_adquisicion:20/10/2008,0,,0,,2,9742631.0,tipo:Saldo en cuentas corrientes; saldo:96.176.31 | tipo:Depósito Fácil; saldo:125.000,0,,0,,0,,1,fecha_adquisicion:Septiembre 2015; descripcion:Audi A- (Fecha de Matriculación: Marzo/2014),2,0.0,descripcion:BBVA Proteccion PPi | descripcion:FAU Mutualidad de la Abogacía (01/06/2035),2,196161.94,39016.41,"fecha_concesion:14/07/2005; importe_concedido:96.161,94; saldo_pendiente:27.564,92 | fecha_concesion:21/10/2008; importe_concedido:100.000; saldo_pendiente:11.451,49",,0.0,9742631.0,9703614.59,,,
XIV,deputy_113_assets_000103_002_e_0275293_20230615.json,MARIA TERESA ANGULO ROMERO,CASADA,SEPARACION DE BIENES,10 DE NOVIEMBRE DE 2019,21 DE NOVIEMBRE DE 2019,Diputado,BADAJOZ,0,0.0,,0,0.0,,0,0.0,,1,2400.0,concepto:Renta por Arrendamiento de Bien Inmueble en 2022; euros:2.400,,0,,0,,0,,1,224245.48,"descripcion:Saldo en cuentas corrientes a fecha 13 de Junio de 2023 en distintas entidades bancarias; saldo:224.245,48",0,,0,,0,,0,,1,0.0,"descripcion:Plan de Pensiones ALLIANZ, S.A (en sustitucion de BBVA Proteccion PPI)",1,96161.94,7901.58,"descripcion:Prestamo hipotecario BBVA; fecha_concesion:14/07/2005; importe_concedido:96.161,94; saldo_pendiente:7.901,58","Se hace constar que de conformidad con lo establecido en el Acuerdo adoptado por la Mesa de la Diputación Permanente del Congreso de los Diputados de fecha 1 de Junio de 2023, en la presente Declaración de Bienes y Rentas con ocasión de mi cese como Diputada de la XIV Legislatura se han hecho constar aquellos aspectos en los que ha habido modificaciones respecto de la Declaración realizada con ocasión de mi toma de posesión de fecha 21 de Noviembre de 2019, remitiéndome en el resto a lo declarado en aquella, por no haber sufrido modificaciones.",2400.0,224245.48,216343.9,,,
XIV,deputy_114_assets_000104_000_e_0000348_20191121.json,SONIA FERRER TESORO,SEPARADA,,10 DE NOVIEMBRE DE 2019,21 DE NOVIEMBRE DE 2019,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,11353.23,1,clase:VIVIENDA HABITUAL; situacion:ALMERÍA; fecha_adquisicion:FEBRERO 2015; derecho:PLENO DOMINIO COMPRAVENTA,0,,0,,1,5392.0,tipo:DEPÓSITO EN CUENTA CORRIENTE; saldo:5392,0,,0,,0,,1,fecha_adquisicion:22/02/2016; descripcion:AUDI A3 SPORTBACK,2,4400.0,tipo:PLAN DE PENSIONES; descripcion:MICROCRÉDITO PSOE; valor:4200 | tipo:PLAN DE PENSIONES; valor:200,2,115600.0,86043.0,descripcion:PRESTAMO HIPOTECARIO; fecha_concesion:FEBRERO2015; importe_concedido:90000; saldo_pendiente:77665 | descripcion:PRESTAMO VEHÍCULO; fecha_concesion:FEBRERO2016; importe_concedido:25600; saldo_pendiente:8378,,0.0,9792.0,-76251.0,,,
XIV,deputy_114_assets_000104_002_e_0275314_20230616.json,SONIA FERRER TESORO,SEPARADA,,10/11/2019,21/11/2019,Diputado,ALMERÍA,0,0.0,,0,0.0,,0,0.0,,0,0.0,,11896.86,1,clase:VIVIENDA HABITUAL; situacion:ALMERÍA; fecha_adquisicion:FEBRERO 2015; derecho:PLENO DOMINIO COMPRAVENTA,0,,0,,1,9600.0,tipo:DEPOSITO EN CUENTA CORRIENTE; saldo:9600,0,,0,,0,,1,fecha_adquisicion:22/02/2016; descripcion:AUDI A3 SPORTBACK,1,11020.0,descripcion:PLAN DE PENSIONES; valor:11020,1,90000.0,67039.0,fecha_concesion:FEBRERO 2015; importe_concedido:90000; saldo_pendiente:67039,,0.0,20620.0,-46419.0,,,
XIV,deputy_115_assets_000108_000_e_0000353_20191121.json,ANA BELÉN VÁZQUEZ BLANCO,SOLTERA,,10 NOVIEMBRE 2019,21 NOVIEMBRE 2019,Diputado,OURENSE,1,2794.0,"procedencia:LAS DEL CONGRESO DE LOS DIPUTADOS; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:2.794€",0,0.0,,0,0.0,,0,0.0,,15363.99,1,clase:VIVIENDA UNIFAMILIAR EN BANDE; situacion:BANDE (OURENSE); fecha_adquisicion:FIN CONSTRUCCIÓN 2012; derecho:100% PROPIEDAD,0,,0,,1,51024.31,"descripcion:2 CUENTAS CORRIENTES CON SALDO A 20/11/2019; saldo:51.024,31 €",2,"descripcion:26 TITULOS DEPÓSITO SANTANDER; valor:91,03 € | descripcion:20 TITULOS OBLIGACIONES SANTANDER; valor:1763,73 €",0,,0,,3,fecha_adquisicion:2002; descripcion:OPEL VECTRA | fecha_adquisicion:2003; descripcion:AUDI A-4 | fecha_adquisicion:2019; descripcion:MERCEDES GLA,2,20973.13,"descripcion:PLAN DE PENSIONES PASTOR MONETARIO; valor:4665,43 € | descripcion:PLAN DE PENSIONES BBVA-CONGRESO; valor:16307,70 €",1,200000.0,145106.95,"descripcion:PRESTAMO HIPOTECARIO VIVIENDA (BANCO SANTANDER); fecha_concesion:03/11/2011; importe_concedido:200.000 €; saldo_pendiente:145.106,95 €",,2794.0,71997.44,-73109.51000000001,,,
XIV,deputy_115_assets_000108_002_e_0275696_20230809.json,ALA BELEN VÁZQUEZ BLANCO,,,,,Diputada,CURENSE,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,La declaración final de bienes y rentas coincide exactamente con la declaración de bienes y rentas cumplimentada al presentar la credencial de Diputada electa de la XV Legislatura.,0.0,0.0,0.0,,,
