cod_parlamentario,name,deputy_photo,hemiciclo_image,facebook,instagram,twitter,website,url
344,María José Rodríguez de Millán Parro,True,True,,,https://twitter.com/Pepa_Millan,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=344&idLegislatura=XV&mostrarAgenda=false
345,Carlos Hernández Quero,True,True,,,https://twitter.com/CarlosHQuero,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=345&idLegislatura=XV&mostrarAgenda=false
346,Alberto Núñez Feijóo,True,True,,,https://twitter.com/NunezFeijoo,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=346&idLegislatura=XV&mostrarAgenda=false
347,Marta Varela Pazos,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=347&idLegislatura=XV&mostrarAgenda=false
348,Aurora Nacarino,True,True,,,https://twitter.com/auroranacarino,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=348&idLegislatura=XV&mostrarAgenda=false
349,Francisco José Conde López,True,True,,https://www.instagram.com/franciscocondelopez/,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=349&idLegislatura=XV&mostrarAgenda=false
350,Pablo Hispán Iglesias de Ussel,True,True,,,https://twitter.com/HispanPablo,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=350&idLegislatura=XV&mostrarAgenda=false
351,Mirian Guardiola Salmerón,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=351&idLegislatura=XV&mostrarAgenda=false
352,Ignasi Conesa Coma,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=352&idLegislatura=XV&mostrarAgenda=false
353,José Losada Fernández,True,True,,https://www.instagram.com/pepelosada/,https://twitter.com/pepelosadaf,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=353&idLegislatura=XV&mostrarAgenda=false
354,Juan Antonio Lorenzo Cazorla,True,True,,,https://twitter.com/j_antoniol_c,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=354&idLegislatura=XV&mostrarAgenda=false
355,Javier Rodríguez Palacios,True,True,,,https://twitter.com/javiRpalacios,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=355&idLegislatura=XV&mostrarAgenda=false
356,Hana Jalloul Muro,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=356&idLegislatura=XV&mostrarAgenda=false
357,Víctor Gutiérrez Santiago,True,True,https://www.facebook.com/victorgutierrezofficial,https://www.instagram.com/victor_g91/,https://twitter.com/victorg91,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=357&idLegislatura=XV&mostrarAgenda=false
358,Alba Soldevilla Novials,True,True,https://www.facebook.com/alba.soldevillanovials,https://www.instagram.com/alba.solnov/,https://twitter.com/albasn,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=358&idLegislatura=XV&mostrarAgenda=false
359,Esther Rodríguez Suárez,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=359&idLegislatura=XV&mostrarAgenda=false
360,Zaida Cantera de Castro,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=360&idLegislatura=XV&mostrarAgenda=false
361,Mª Isabel Moreno Fernández,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=361&idLegislatura=XV&mostrarAgenda=false
362,Víctor Javier Ruiz de Diego,True,True,https://www.facebook.com/VictorRuizdeDiego,https://www.instagram.com/victorruizdediego/,https://twitter.com/RuizdeDiego3000,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=362&idLegislatura=XV&mostrarAgenda=false
363,Alberto Mayoral de Lamo,True,True,,,https://twitter.com/AlbMayoral,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=363&idLegislatura=XV&mostrarAgenda=false
364,Víctor Camino Miñana,True,True,,https://www.instagram.com/victorcaminovlc/,https://twitter.com/VictorCaminoVlc,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=364&idLegislatura=XV&mostrarAgenda=false
365,Cristina López Zamora,True,True,,,https://twitter.com/crislopezzamora,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=365&idLegislatura=XV&mostrarAgenda=false
366,Jesús Mayoral Pérez,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=366&idLegislatura=XV&mostrarAgenda=false
367,Emilia Almodóvar Sánchez,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=367&idLegislatura=XV&mostrarAgenda=false
368,María Torres Tejada,True,True,https://www.facebook.com/profile.php?id=1388028726,https://www.instagram.com/maria_torres_tejada/,https://twitter.com/MariaTorresTej,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=368&idLegislatura=XV&mostrarAgenda=false
369,Josep Paré Aregall,True,True,https://www.facebook.com/jparegall,https://www.instagram.com/jparegall/,https://twitter.com/jparegall,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=369&idLegislatura=XV&mostrarAgenda=false
370,Marta Gracia Blanco,True,True,,,https://twitter.com/mgraciablanco,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=370&idLegislatura=XV&mostrarAgenda=false
371,Rocío Aguirre Gil de Biedma,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=371&idLegislatura=XV&mostrarAgenda=false
372,Candela López Tagliafico,True,True,,https://instagram.com/candelalopezt,https://twitter.com/candelalopezt,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=372&idLegislatura=XV&mostrarAgenda=false
373,José Enrique Núñez Guijarro,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=373&idLegislatura=XV&mostrarAgenda=false
374,Edurne Uriarte Bengoechea,True,True,,,https://twitter.com/edurneuriarte,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=374&idLegislatura=XV&mostrarAgenda=false
375,Manuel Lago Peñas,True,True,,,https://twitter.com/manuellagop,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=375&idLegislatura=XV&mostrarAgenda=false
376,Olvido De la Rosa Baena,True,True,,,https://twitter.com/olvidodlrosa,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=376&idLegislatura=XV&mostrarAgenda=false
377,Patricia Otero Rodríguez,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=377&idLegislatura=XV&mostrarAgenda=false
378,Carmelo Barrio Baroja,True,True,,,https://twitter.com/barriobaroja,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=378&idLegislatura=XV&mostrarAgenda=false
379,Paula Fernández Pena,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=379&idLegislatura=XV&mostrarAgenda=false
380,María Montserrat García Chavarría,True,True,,,https://twitter.com/Montsechavar,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=380&idLegislatura=XV&mostrarAgenda=false
381,Guillermo Hita Téllez,True,True,https://www.facebook.com/guillermo.hitatellez,https://www.instagram.com/guillermohita,https://x.com/guillermohita,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=381&idLegislatura=XV&mostrarAgenda=false
382,Juan Andrés Bayón Rolo,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=382&idLegislatura=XV&mostrarAgenda=false
383,María Elisa Vedrina Conesa,True,True,https://www.facebook.com/elisa.vedrina,https://www.instagram.com/elisavedrina/,https://x.com/EVedrina,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=383&idLegislatura=XV&mostrarAgenda=false
384,María Sainz Martín,True,True,,,https://x.com/MariaSainz11,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=384&idLegislatura=XV&mostrarAgenda=false
385,Cristina Moreno Borrás,True,True,,,https://x.com/cristinamborras,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=385&idLegislatura=XV&mostrarAgenda=false
386,Mercedes Otero García,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=386&idLegislatura=XV&mostrarAgenda=false
387,Oriol Almirón Ruiz,True,True,,https://instagram.com/oriolalmiron,https://x.com/oriol_almiron,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=387&idLegislatura=XV&mostrarAgenda=false
388,Andrea Canelo Matito,True,True,,,https://x.com/andreacanelom,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=388&idLegislatura=XV&mostrarAgenda=false
389,Josep Pagès i Massó,True,True,,,https://x.com/jpagesm,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=389&idLegislatura=XV&mostrarAgenda=false
390,Vicente Montávez Aguillaume,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=390&idLegislatura=XV&mostrarAgenda=false
391,Ainhoa Molina León,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=391&idLegislatura=XV&mostrarAgenda=false
392,Etna Estrems Fayos,True,True,https://www.facebook.com/etna.estremsfayos/,https://www.instagram.com/etna82ef/,https://x.com/EtnaEF,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=392&idLegislatura=XV&mostrarAgenda=false
393,Alda Recas Martín,True,True,,,https://x.com/aldarecas,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=393&idLegislatura=XV&mostrarAgenda=false
394,Jonay Quintero Hernández,True,True,,,https://x.com/jonayquintero_,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=394&idLegislatura=XV&mostrarAgenda=false
395,Raúl Cuevas Larrosa,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=395&idLegislatura=XV&mostrarAgenda=false
396,Luis Antonio Gómez Piña,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=396&idLegislatura=XV&mostrarAgenda=false
397,Viviane Ogou i Corbi,True,True,,https://www.instagram.com/vivianeogou,https://x.com/vivianeogou,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=397&idLegislatura=XV&mostrarAgenda=false
398,Mikel Otero Gabirondo,True,True,,,https://x.com/otero_mikel,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=398&idLegislatura=XV&mostrarAgenda=false
399,Nerea Renteria Lasanta,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=399&idLegislatura=XV&mostrarAgenda=false
400,Gabriel Blanco Arrúe,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=400&idLegislatura=XV&mostrarAgenda=false
401,Iván Cacho Isla,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=401&idLegislatura=XV&mostrarAgenda=false
402,Carlos Simarro Vicens,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=402&idLegislatura=XV&mostrarAgenda=false
403,Pablo Antuñano Colina,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=403&idLegislatura=XV&mostrarAgenda=false
404,María Elvira Rodríguez Herrer,True,False,,,https://twitter.com/erodriguez_2019,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=404&idLegislatura=XV&mostrarAgenda=false
405,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=405&idLegislatura=XV&mostrarAgenda=false
406,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=406&idLegislatura=XV&mostrarAgenda=false
407,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=407&idLegislatura=XV&mostrarAgenda=false
408,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=408&idLegislatura=XV&mostrarAgenda=false
409,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=409&idLegislatura=XV&mostrarAgenda=false
410,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=410&idLegislatura=XV&mostrarAgenda=false
411,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=411&idLegislatura=XV&mostrarAgenda=false
412,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=412&idLegislatura=XV&mostrarAgenda=false
413,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=413&idLegislatura=XV&mostrarAgenda=false
414,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=414&idLegislatura=XV&mostrarAgenda=false
415,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=415&idLegislatura=XV&mostrarAgenda=false
416,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=416&idLegislatura=XV&mostrarAgenda=false
417,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=417&idLegislatura=XV&mostrarAgenda=false
418,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=418&idLegislatura=XV&mostrarAgenda=false
419,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=419&idLegislatura=XV&mostrarAgenda=false
420,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=420&idLegislatura=XV&mostrarAgenda=false
421,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=421&idLegislatura=XV&mostrarAgenda=false
422,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=422&idLegislatura=XV&mostrarAgenda=false
423,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=423&idLegislatura=XV&mostrarAgenda=false
424,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=424&idLegislatura=XV&mostrarAgenda=false
425,Búsqueda,False,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=425&idLegislatura=XV&mostrarAgenda=false
